date,bucket,count
2010-06,35,181
2010-06,36,171
2010-06,37,138
2010-06,38,149
2010-06,39,122
2010-06,40,122
2010-06,41,114
2010-06,42,110
2010-06,43,91
2010-06,44,94
2010-06,45,97
2010-06,46,82
2010-06,47,70
2010-06,48,73
2010-06,49,77
2010-06,50,56
2010-06,51,57
2010-06,52,59
2010-06,53,45
2010-06,54,55
2010-06,55,59
2010-06,56,42
2010-06,57,39
2010-06,58,52
2010-06,59,49
2010-06,60,38
2010-06,61,39
2010-06,62,31
2010-06,63,40
2010-06,64,28
2010-06,65,38
2010-06,66,45
2010-06,67,31
2010-06,68,26
2010-06,69,37
2010-06,70,23
2010-06,71,33
2010-06,72,25
2010-06,73,20
2010-06,74,33
2010-06,75,19
2010-06,76,20
2010-06,77,21
2010-06,78,21
2010-06,79,13
2010-06,80,11
2010-06,81,17
2010-06,82,16
2010-06,83,11
2010-06,84,18
2010-06,85,19
2010-06,86,20
2010-06,87,19
2010-06,88,19
2010-06,89,18
2010-06,90,17
2010-06,91,13
2010-06,92,16
2010-06,93,13
2010-06,94,15
2010-06,95,7
2010-06,96,14
2010-06,97,12
2010-06,98,9
2010-06,99,7
2010-06,100,309
2010-07,0,78
2010-07,1,308
2010-07,2,488
2010-07,3,535
2010-07,4,333
2010-07,5,480
2010-07,6,586
2010-07,7,777
2010-07,8,1109
2010-07,9,1018
2010-07,10,1178
2010-07,11,1274
2010-07,12,1230
2010-07,13,1079
2010-07,14,1051
2010-07,15,900
2010-07,16,833
2010-07,17,749
2010-07,18,772
2010-07,19,844
2010-07,20,932
2010-07,21,864
2010-07,22,794
2010-07,23,817
2010-07,24,777
2010-07,25,752
2010-07,26,664
2010-07,27,666
2010-07,28,603
2010-07,29,584
2010-07,30,531
2010-07,31,500
2010-07,32,480
2010-07,33,421
2010-07,34,415
2010-07,35,340
2010-07,36,315
2010-07,37,330
2010-07,38,301
2010-07,39,303
2010-07,40,317
2010-07,41,266
2010-07,42,231
2010-07,43,235
2010-07,44,220
2010-07,45,185
2010-07,46,193
2010-07,47,184
2010-07,48,220
2010-07,49,183
2010-07,50,200
2010-07,51,173
2010-07,52,156
2010-07,53,150
2010-07,54,154
2010-07,55,156
2010-07,56,142
2010-07,57,119
2010-07,58,127
2010-07,59,108
2010-07,60,124
2010-07,61,117
2010-07,62,104
2010-07,63,113
2010-07,64,92
2010-07,65,109
2010-07,66,107
2010-07,67,92
2010-07,68,98
2010-07,69,90
2010-07,70,95
2010-07,71,80
2010-07,72,72
2010-07,73,76
2010-07,74,73
2010-07,75,79
2010-07,76,55
2010-07,77,56
2010-07,78,75
2010-07,79,61
2010-07,80,48
2010-07,81,45
2010-07,82,57
2010-07,83,33
2010-07,84,53
2010-07,85,54
2010-07,86,44
2010-07,87,44
2010-07,88,31
2010-07,89,49
2010-07,90,36
2010-07,91,36
2010-07,92,40
2010-07,93,44
2010-07,94,38
2010-07,95,37
2010-07,96,20
2010-07,97,36
2010-07,98,33
2010-07,99,36
2010-07,100,1086
2010-08,0,28
2010-08,1,380
2010-08,2,427
2010-08,3,537
2010-08,4,337
2010-08,5,592
2010-08,6,760
2010-08,7,1031
2010-08,8,1116
2010-08,9,926
2010-08,10,1070
2010-08,11,1059
2010-08,12,1159
2010-08,13,1017
2010-08,14,948
2010-08,15,850
2010-08,16,756
2010-08,17,735
2010-08,18,741
2010-08,19,871
2010-08,20,1046
2010-08,21,978
2010-08,22,826
2010-08,23,803
2010-08,24,675
2010-08,25,598
2010-08,26,544
2010-08,27,522
2010-08,28,457
2010-08,29,446
2010-08,30,450
2010-08,31,369
2010-08,32,377
2010-08,33,374
2010-08,34,335
2010-08,35,302
2010-08,36,274
2010-08,37,245
2010-08,38,234
2010-08,39,220
2010-08,40,218
2010-08,41,210
2010-08,42,189
2010-08,43,175
2010-08,44,189
2010-08,45,143
2010-08,46,170
2010-08,47,137
2010-08,48,139
2010-08,49,110
2010-08,50,117
2010-08,51,111
2010-08,52,102
2010-08,53,90
2010-08,54,82
2010-08,55,84
2010-08,56,75
2010-08,57,57
2010-08,58,59
2010-08,59,61
2010-08,60,57
2010-08,61,59
2010-08,62,56
2010-08,63,40
2010-08,64,49
2010-08,65,49
2010-08,66,29
2010-08,67,40
2010-08,68,40
2010-08,69,31
2010-08,70,21
2010-08,71,35
2010-08,72,21
2010-08,73,28
2010-08,74,22
2010-08,75,31
2010-08,76,22
2010-08,77,21
2010-08,78,27
2010-08,79,27
2010-08,80,19
2010-08,81,25
2010-08,82,13
2010-08,83,19
2010-08,84,27
2010-08,85,24
2010-08,86,17
2010-08,87,23
2010-08,88,16
2010-08,89,24
2010-08,90,15
2010-08,91,16
2010-08,92,17
2010-08,93,11
2010-08,94,13
2010-08,95,19
2010-08,96,14
2010-08,97,9
2010-08,98,16
2010-08,99,12
2010-08,100,415
2010-09,0,33
2010-09,1,297
2010-09,2,254
2010-09,3,379
2010-09,4,258
2010-09,5,460
2010-09,6,501
2010-09,7,885
2010-09,8,907
2010-09,9,780
2010-09,10,742
2010-09,11,752
2010-09,12,747
2010-09,13,678
2010-09,14,682
2010-09,15,632
2010-09,16,570
2010-09,17,561
2010-09,18,561
2010-09,19,724
2010-09,20,752
2010-09,21,727
2010-09,22,608
2010-09,23,574
2010-09,24,500
2010-09,25,481
2010-09,26,459
2010-09,27,395
2010-09,28,326
2010-09,29,329
2010-09,30,282
2010-09,31,259
2010-09,32,266
2010-09,33,260
2010-09,34,220
2010-09,35,217
2010-09,36,217
2010-09,37,177
2010-09,38,160
2010-09,39,154
2010-09,40,154
2010-09,41,128
2010-09,42,113
2010-09,43,118
2010-09,44,75
2010-09,45,108
2010-09,46,108
2010-09,47,82
2010-09,48,75
2010-09,49,76
2010-09,50,74
2010-09,51,59
2010-09,52,52
2010-09,53,56
2010-09,54,50
2010-09,55,31
2010-09,56,42
2010-09,57,46
2010-09,58,39
2010-09,59,39
2010-09,60,46
2010-09,61,39
2010-09,62,31
2010-09,63,16
2010-09,64,34
2010-09,65,23
2010-09,66,29
2010-09,67,17
2010-09,68,19
2010-09,69,23
2010-09,70,18
2010-09,71,18
2010-09,72,22
2010-09,73,18
2010-09,74,11
2010-09,75,18
2010-09,76,10
2010-09,77,9
2010-09,78,5
2010-09,79,14
2010-09,80,15
2010-09,81,8
2010-09,82,14
2010-09,83,11
2010-09,84,10
2010-09,85,18
2010-09,86,7
2010-09,87,8
2010-09,88,10
2010-09,89,7
2010-09,90,18
2010-09,91,9
2010-09,92,9
2010-09,93,8
2010-09,94,7
2010-09,95,9
2010-09,96,11
2010-09,97,1
2010-09,98,10
2010-09,99,5
2010-09,100,242
2010-10,0,111
2010-10,1,476
2010-10,2,374
2010-10,3,520
2010-10,4,453
2010-10,5,537
2010-10,6,694
2010-10,7,886
2010-10,8,1281
2010-10,9,1330
2010-10,10,1351
2010-10,11,1317
2010-10,12,1493
2010-10,13,1325
2010-10,14,1157
2010-10,15,1055
2010-10,16,898
2010-10,17,934
2010-10,18,860
2010-10,19,954
2010-10,20,979
2010-10,21,976
2010-10,22,894
2010-10,23,848
2010-10,24,817
2010-10,25,825
2010-10,26,777
2010-10,27,689
2010-10,28,648
2010-10,29,628
2010-10,30,552
2010-10,31,584
2010-10,32,505
2010-10,33,503
2010-10,34,473
2010-10,35,434
2010-10,36,434
2010-10,37,419
2010-10,38,379
2010-10,39,341
2010-10,40,371
2010-10,41,294
2010-10,42,324
2010-10,43,297
2010-10,44,276
2010-10,45,254
2010-10,46,235
2010-10,47,238
2010-10,48,213
2010-10,49,207
2010-10,50,176
2010-10,51,177
2010-10,52,179
2010-10,53,169
2010-10,54,163
2010-10,55,130
2010-10,56,144
2010-10,57,136
2010-10,58,122
2010-10,59,122
2010-10,60,110
2010-10,61,134
2010-10,62,96
2010-10,63,91
2010-10,64,94
2010-10,65,88
2010-10,66,74
2010-10,67,78
2010-10,68,70
2010-10,69,59
2010-10,70,63
2010-10,71,57
2010-10,72,57
2010-10,73,58
2010-10,74,40
2010-10,75,42
2010-10,76,57
2010-10,77,40
2010-10,78,47
2010-10,79,42
2010-10,80,34
2010-10,81,29
2010-10,82,25
2010-10,83,30
2010-10,84,29
2010-10,85,42
2010-10,86,25
2010-10,87,29
2010-10,88,22
2010-10,89,21
2010-10,90,29
2010-10,91,23
2010-10,92,24
2010-10,93,26
2010-10,94,24
2010-10,95,30
2010-10,96,26
2010-10,97,21
2010-10,98,15
2010-10,99,20
2010-10,100,769
2010-11,0,38
2010-11,1,328
2010-11,2,339
2010-11,3,421
2010-11,4,348
2010-11,5,538
2010-11,6,659
2010-11,7,736
2010-11,8,905
2010-11,9,979
2010-11,10,876
2010-11,11,971
2010-11,12,1121
2010-11,13,916
2010-11,14,911
2010-11,15,770
2010-11,16,729
2010-11,17,696
2010-11,18,665
2010-11,19,734
2010-11,20,852
2010-11,21,839
2010-11,22,835
2010-11,23,725
2010-11,24,651
2010-11,25,630
2010-11,26,548
2010-11,27,524
2010-11,28,498
2010-11,29,474
2010-11,30,404
2010-11,31,383
2010-11,32,349
2010-11,33,309
2010-11,34,303
2010-11,35,285
2010-11,36,271
2010-11,37,253
2010-11,38,222
2010-11,39,233
2010-11,40,221
2010-11,41,194
2010-11,42,171
2010-11,43,168
2010-11,44,169
2010-11,45,156
2010-11,46,142
2010-11,47,126
2010-11,48,127
2010-11,49,145
2010-11,50,124
2010-11,51,102
2010-11,52,88
2010-11,53,86
2010-11,54,64
2010-11,55,74
2010-11,56,77
2010-11,57,74
2010-11,58,67
2010-11,59,58
2010-11,60,49
2010-11,61,57
2010-11,62,40
2010-11,63,45
2010-11,64,32
2010-11,65,46
2010-11,66,53
2010-11,67,28
2010-11,68,21
2010-11,69,32
2010-11,70,30
2010-11,71,22
2010-11,72,30
2010-11,73,33
2010-11,74,25
2010-11,75,31
2010-11,76,25
2010-11,77,16
2010-11,78,22
2010-11,79,17
2010-11,80,17
2010-11,81,19
2010-11,82,22
2010-11,83,19
2010-11,84,13
2010-11,85,15
2010-11,86,10
2010-11,87,15
2010-11,88,12
2010-11,89,12
2010-11,90,16
2010-11,91,9
2010-11,92,13
2010-11,93,9
2010-11,94,11
2010-11,95,9
2010-11,96,11
2010-11,97,11
2010-11,98,5
2010-11,99,5
2010-11,100,309
2010-12,0,20
2010-12,1,189
2010-12,2,216
2010-12,3,332
2010-12,4,260
2010-12,5,430
2010-12,6,497
2010-12,7,614
2010-12,8,703
2010-12,9,671
2010-12,10,679
2010-12,11,705
2010-12,12,766
2010-12,13,700
2010-12,14,647
2010-12,15,486
2010-12,16,445
2010-12,17,418
2010-12,18,427
2010-12,19,465
2010-12,20,560
2010-12,21,564
2010-12,22,510
2010-12,23,443
2010-12,24,413
2010-12,25,386
2010-12,26,364
2010-12,27,323
2010-12,28,319
2010-12,29,276
2010-12,30,218
2010-12,31,215
2010-12,32,211
2010-12,33,175
2010-12,34,151
2010-12,35,141
2010-12,36,140
2010-12,37,131
2010-12,38,130
2010-12,39,113
2010-12,40,106
2010-12,41,83
2010-12,42,82
2010-12,43,68
2010-12,44,87
2010-12,45,80
2010-12,46,67
2010-12,47,63
2010-12,48,61
2010-12,49,55
2010-12,50,56
2010-12,51,49
2010-12,52,61
2010-12,53,40
2010-12,54,47
2010-12,55,35
2010-12,56,34
2010-12,57,38
2010-12,58,20
2010-12,59,24
2010-12,60,26
2010-12,61,25
2010-12,62,24
2010-12,63,23
2010-12,64,21
2010-12,65,10
2010-12,66,14
2010-12,67,15
2010-12,68,19
2010-12,69,20
2010-12,70,8
2010-12,71,13
2010-12,72,10
2010-12,73,11
2010-12,74,9
2010-12,75,15
2010-12,76,7
2010-12,77,8
2010-12,78,11
2010-12,79,9
2010-12,80,9
2010-12,81,5
2010-12,82,7
2010-12,83,7
2010-12,84,8
2010-12,85,5
2010-12,86,8
2010-12,87,10
2010-12,88,12
2010-12,89,7
2010-12,90,2
2010-12,91,8
2010-12,92,7
2010-12,93,3
2010-12,94,6
2010-12,95,4
2010-12,96,8
2010-12,97,6
2010-12,98,5
2010-12,99,7
2010-12,100,181
2011-01,0,61
2011-01,1,188
2011-01,2,332
2011-01,3,435
2011-01,4,535
2011-01,5,591
2011-01,6,1083
2011-01,7,1165
2011-01,8,1368
2011-01,9,1365
2011-01,10,1402
2011-01,11,1365
2011-01,12,1425
2011-01,13,1384
2011-01,14,1306
2011-01,15,1109
2011-01,16,1054
2011-01,17,1000
2011-01,18,944
2011-01,19,966
2011-01,20,1061
2011-01,21,1049
2011-01,22,1001
2011-01,23,881
2011-01,24,894
2011-01,25,799
2011-01,26,800
2011-01,27,688
2011-01,28,648
2011-01,29,606
2011-01,30,583
2011-01,31,510
2011-01,32,530
2011-01,33,507
2011-01,34,438
2011-01,35,403
2011-01,36,393
2011-01,37,371
2011-01,38,357
2011-01,39,328
2011-01,40,317
2011-01,41,309
2011-01,42,264
2011-01,43,255
2011-01,44,256
2011-01,45,243
2011-01,46,221
2011-01,47,240
2011-01,48,199
2011-01,49,191
2011-01,50,168
2011-01,51,176
2011-01,52,167
2011-01,53,163
2011-01,54,141
2011-01,55,150
2011-01,56,128
2011-01,57,104
2011-01,58,113
2011-01,59,87
2011-01,60,116
2011-01,61,95
2011-01,62,104
2011-01,63,77
2011-01,64,73
2011-01,65,84
2011-01,66,78
2011-01,67,84
2011-01,68,68
2011-01,69,68
2011-01,70,57
2011-01,71,64
2011-01,72,49
2011-01,73,61
2011-01,74,49
2011-01,75,37
2011-01,76,35
2011-01,77,33
2011-01,78,45
2011-01,79,34
2011-01,80,29
2011-01,81,39
2011-01,82,36
2011-01,83,26
2011-01,84,23
2011-01,85,29
2011-01,86,20
2011-01,87,21
2011-01,88,29
2011-01,89,29
2011-01,90,20
2011-01,91,19
2011-01,92,28
2011-01,93,24
2011-01,94,23
2011-01,95,19
2011-01,96,22
2011-01,97,24
2011-01,98,15
2011-01,99,18
2011-01,100,588
2011-02,0,12
2011-02,1,223
2011-02,2,364
2011-02,3,365
2011-02,4,664
2011-02,5,580
2011-02,6,926
2011-02,7,899
2011-02,8,1070
2011-02,9,1024
2011-02,10,1103
2011-02,11,1122
2011-02,12,1131
2011-02,13,1112
2011-02,14,1025
2011-02,15,909
2011-02,16,784
2011-02,17,782
2011-02,18,774
2011-02,19,858
2011-02,20,1020
2011-02,21,970
2011-02,22,940
2011-02,23,913
2011-02,24,781
2011-02,25,764
2011-02,26,769
2011-02,27,657
2011-02,28,588
2011-02,29,567
2011-02,30,524
2011-02,31,486
2011-02,32,447
2011-02,33,409
2011-02,34,458
2011-02,35,425
2011-02,36,428
2011-02,37,398
2011-02,38,324
2011-02,39,343
2011-02,40,283
2011-02,41,274
2011-02,42,260
2011-02,43,230
2011-02,44,220
2011-02,45,240
2011-02,46,218
2011-02,47,175
2011-02,48,175
2011-02,49,161
2011-02,50,139
2011-02,51,120
2011-02,52,141
2011-02,53,125
2011-02,54,136
2011-02,55,116
2011-02,56,107
2011-02,57,93
2011-02,58,119
2011-02,59,85
2011-02,60,108
2011-02,61,77
2011-02,62,84
2011-02,63,72
2011-02,64,62
2011-02,65,76
2011-02,66,64
2011-02,67,47
2011-02,68,62
2011-02,69,59
2011-02,70,63
2011-02,71,63
2011-02,72,51
2011-02,73,40
2011-02,74,50
2011-02,75,50
2011-02,76,43
2011-02,77,46
2011-02,78,39
2011-02,79,50
2011-02,80,35
2011-02,81,30
2011-02,82,38
2011-02,83,32
2011-02,84,24
2011-02,85,25
2011-02,86,26
2011-02,87,27
2011-02,88,24
2011-02,89,33
2011-02,90,28
2011-02,91,28
2011-02,92,18
2011-02,93,26
2011-02,94,19
2011-02,95,18
2011-02,96,20
2011-02,97,24
2011-02,98,26
2011-02,99,16
2011-02,100,566
2011-03,0,24
2011-03,1,259
2011-03,2,310
2011-03,3,324
2011-03,4,345
2011-03,5,380
2011-03,6,675
2011-03,7,664
2011-03,8,775
2011-03,9,740
2011-03,10,847
2011-03,11,813
2011-03,12,852
2011-03,13,851
2011-03,14,748
2011-03,15,638
2011-03,16,588
2011-03,17,656
2011-03,18,725
2011-03,19,810
2011-03,20,910
2011-03,21,827
2011-03,22,785
2011-03,23,884
2011-03,24,763
2011-03,25,613
2011-03,26,627
2011-03,27,634
2011-03,28,576
2011-03,29,489
2011-03,30,455
2011-03,31,418
2011-03,32,369
2011-03,33,342
2011-03,34,310
2011-03,35,303
2011-03,36,271
2011-03,37,290
2011-03,38,229
2011-03,39,245
2011-03,40,229
2011-03,41,198
2011-03,42,211
2011-03,43,187
2011-03,44,186
2011-03,45,193
2011-03,46,150
2011-03,47,139
2011-03,48,146
2011-03,49,134
2011-03,50,121
2011-03,51,125
2011-03,52,109
2011-03,53,113
2011-03,54,99
2011-03,55,94
2011-03,56,94
2011-03,57,104
2011-03,58,76
2011-03,59,75
2011-03,60,93
2011-03,61,89
2011-03,62,60
2011-03,63,75
2011-03,64,58
2011-03,65,69
2011-03,66,54
2011-03,67,49
2011-03,68,44
2011-03,69,41
2011-03,70,54
2011-03,71,42
2011-03,72,39
2011-03,73,41
2011-03,74,52
2011-03,75,39
2011-03,76,45
2011-03,77,34
2011-03,78,23
2011-03,79,43
2011-03,80,29
2011-03,81,42
2011-03,82,34
2011-03,83,23
2011-03,84,20
2011-03,85,24
2011-03,86,24
2011-03,87,21
2011-03,88,24
2011-03,89,16
2011-03,90,32
2011-03,91,21
2011-03,92,23
2011-03,93,17
2011-03,94,30
2011-03,95,14
2011-03,96,22
2011-03,97,16
2011-03,98,14
2011-03,99,12
2011-03,100,511
2011-04,0,90
2011-04,1,342
2011-04,2,114
2011-04,3,66
2011-04,4,142
2011-04,5,193
2011-04,6,164
2011-04,7,64
2011-04,8,39
2011-04,9,31
2011-04,10,50
2011-04,11,74
2011-04,12,72
2011-04,13,71
2011-04,14,61
2011-04,15,69
2011-04,16,226
2011-04,17,525
2011-04,18,743
2011-04,19,799
2011-04,20,889
2011-04,21,865
2011-04,22,942
2011-04,23,920
2011-04,24,941
2011-04,25,982
2011-04,26,980
2011-04,27,1041
2011-04,28,1119
2011-04,29,1253
2011-04,30,1309
2011-04,31,1245
2011-04,32,1195
2011-04,33,1255
2011-04,34,1267
2011-04,35,1215
2011-04,36,1176
2011-04,37,1126
2011-04,38,1066
2011-04,39,1006
2011-04,40,996
2011-04,41,916
2011-04,42,790
2011-04,43,785
2011-04,44,743
2011-04,45,667
2011-04,46,567
2011-04,47,582
2011-04,48,508
2011-04,49,488
2011-04,50,443
2011-04,51,365
2011-04,52,387
2011-04,53,352
2011-04,54,279
2011-04,55,297
2011-04,56,272
2011-04,57,268
2011-04,58,233
2011-04,59,234
2011-04,60,203
2011-04,61,193
2011-04,62,173
2011-04,63,173
2011-04,64,129
2011-04,65,147
2011-04,66,145
2011-04,67,137
2011-04,68,122
2011-04,69,115
2011-04,70,115
2011-04,71,106
2011-04,72,102
2011-04,73,95
2011-04,74,91
2011-04,75,91
2011-04,76,86
2011-04,77,88
2011-04,78,95
2011-04,79,110
2011-04,80,76
2011-04,81,60
2011-04,82,54
2011-04,83,68
2011-04,84,50
2011-04,85,65
2011-04,86,50
2011-04,87,53
2011-04,88,51
2011-04,89,46
2011-04,90,39
2011-04,91,38
2011-04,92,44
2011-04,93,41
2011-04,94,37
2011-04,95,43
2011-04,96,27
2011-04,97,36
2011-04,98,38
2011-04,99,28
2011-04,100,1371
2011-05,0,95
2011-05,1,339
2011-05,2,59
2011-05,3,61
2011-05,4,419
2011-05,5,297
2011-05,6,169
2011-05,7,31
2011-05,8,21
2011-05,9,14
2011-05,10,23
2011-05,11,23
2011-05,12,27
2011-05,13,36
2011-05,14,44
2011-05,15,179
2011-05,16,814
2011-05,17,1202
2011-05,18,1324
2011-05,19,1352
2011-05,20,1394
2011-05,21,1311
2011-05,22,1274
2011-05,23,1225
2011-05,24,1195
2011-05,25,1141
2011-05,26,1155
2011-05,27,1019
2011-05,28,961
2011-05,29,989
2011-05,30,963
2011-05,31,882
2011-05,32,891
2011-05,33,866
2011-05,34,769
2011-05,35,714
2011-05,36,673
2011-05,37,620
2011-05,38,531
2011-05,39,495
2011-05,40,479
2011-05,41,452
2011-05,42,394
2011-05,43,334
2011-05,44,335
2011-05,45,286
2011-05,46,289
2011-05,47,260
2011-05,48,240
2011-05,49,206
2011-05,50,173
2011-05,51,177
2011-05,52,165
2011-05,53,154
2011-05,54,133
2011-05,55,114
2011-05,56,101
2011-05,57,113
2011-05,58,94
2011-05,59,82
2011-05,60,73
2011-05,61,64
2011-05,62,67
2011-05,63,81
2011-05,64,41
2011-05,65,59
2011-05,66,54
2011-05,67,62
2011-05,68,49
2011-05,69,53
2011-05,70,37
2011-05,71,39
2011-05,72,33
2011-05,73,37
2011-05,74,43
2011-05,75,22
2011-05,76,36
2011-05,77,31
2011-05,78,33
2011-05,79,17
2011-05,80,24
2011-05,81,25
2011-05,82,25
2011-05,83,24
2011-05,84,16
2011-05,85,16
2011-05,86,15
2011-05,87,8
2011-05,88,8
2011-05,89,14
2011-05,90,19
2011-05,91,13
2011-05,92,12
2011-05,93,10
2011-05,94,7
2011-05,95,9
2011-05,96,8
2011-05,97,12
2011-05,98,15
2011-05,99,8
2011-05,100,293
2011-06,0,66
2011-06,1,358
2011-06,2,63
2011-06,3,74
2011-06,4,375
2011-06,5,191
2011-06,6,107
2011-06,7,50
2011-06,8,23
2011-06,9,12
2011-06,10,11
2011-06,11,23
2011-06,12,11
2011-06,13,27
2011-06,14,31
2011-06,15,114
2011-06,16,765
2011-06,17,1275
2011-06,18,1283
2011-06,19,1280
2011-06,20,1202
2011-06,21,1112
2011-06,22,1155
2011-06,23,1055
2011-06,24,958
2011-06,25,852
2011-06,26,842
2011-06,27,735
2011-06,28,644
2011-06,29,628
2011-06,30,582
2011-06,31,491
2011-06,32,465
2011-06,33,389
2011-06,34,341
2011-06,35,335
2011-06,36,287
2011-06,37,244
2011-06,38,235
2011-06,39,196
2011-06,40,178
2011-06,41,172
2011-06,42,152
2011-06,43,139
2011-06,44,131
2011-06,45,134
2011-06,46,111
2011-06,47,101
2011-06,48,103
2011-06,49,70
2011-06,50,74
2011-06,51,59
2011-06,52,65
2011-06,53,52
2011-06,54,54
2011-06,55,38
2011-06,56,32
2011-06,57,40
2011-06,58,37
2011-06,59,26
2011-06,60,23
2011-06,61,20
2011-06,62,28
2011-06,63,26
2011-06,64,21
2011-06,65,23
2011-06,66,29
2011-06,67,22
2011-06,68,16
2011-06,69,16
2011-06,70,17
2011-06,71,12
2011-06,72,14
2011-06,73,12
2011-06,74,15
2011-06,75,15
2011-06,76,6
2011-06,77,8
2011-06,78,8
2011-06,79,11
2011-06,80,5
2011-06,81,8
2011-06,82,10
2011-06,83,9
2011-06,84,6
2011-06,85,7
2011-06,86,2
2011-06,87,5
2011-06,88,4
2011-06,89,4
2011-06,90,3
2011-06,91,6
2011-06,92,3
2011-06,93,8
2011-06,94,3
2011-06,95,5
2011-06,96,6
2011-06,97,3
2011-06,98,2
2011-06,99,1
2011-06,100,141
2011-07,0,221
2011-07,1,318
2011-07,2,41
2011-07,3,166
2011-07,4,294
2011-07,5,192
2011-07,6,293
2011-07,7,3641
2011-07,8,5119
2011-07,9,3768
2011-07,10,2876
2011-07,11,2563
2011-07,12,2252
2011-07,13,1991
2011-07,14,1653
2011-07,15,1302
2011-07,16,1018
2011-07,17,855
2011-07,18,654
2011-07,19,533
2011-07,20,469
2011-07,21,348
2011-07,22,330
2011-07,23,270
2011-07,24,246
2011-07,25,213
2011-07,26,186
2011-07,27,172
2011-07,28,165
2011-07,29,163
2011-07,30,155
2011-07,31,131
2011-07,32,112
2011-07,33,105
2011-07,34,68
2011-07,35,65
2011-07,36,39
2011-07,37,36
2011-07,38,27
2011-07,39,23
2011-07,40,25
2011-07,41,21
2011-07,42,24
2011-07,43,17
2011-07,44,21
2011-07,45,16
2011-07,46,17
2011-07,47,16
2011-07,48,11
2011-07,49,13
2011-07,50,11
2011-07,51,4
2011-07,52,7
2011-07,53,5
2011-07,54,7
2011-07,55,6
2011-07,56,2
2011-07,57,7
2011-07,58,7
2011-07,59,4
2011-07,60,5
2011-07,61,4
2011-07,62,4
2011-07,63,7
2011-07,64,4
2011-07,65,1
2011-07,66,2
2011-07,67,3
2011-07,68,1
2011-07,70,3
2011-07,71,1
2011-07,72,3
2011-07,73,1
2011-07,74,1
2011-07,75,3
2011-07,77,1
2011-07,79,1
2011-07,80,2
2011-07,81,1
2011-07,82,1
2011-07,83,3
2011-07,84,1
2011-07,85,1
2011-07,86,3
2011-07,87,1
2011-07,88,2
2011-07,90,3
2011-07,91,2
2011-07,93,1
2011-07,94,1
2011-07,95,1
2011-07,98,1
2011-07,99,1
2011-07,100,45
2011-08,0,191
2011-08,1,316
2011-08,2,36
2011-08,3,164
2011-08,4,373
2011-08,5,230
2011-08,6,226
2011-08,7,3174
2011-08,8,4877
2011-08,9,3510
2011-08,10,2375
2011-08,11,1953
2011-08,12,1811
2011-08,13,1685
2011-08,14,1324
2011-08,15,1066
2011-08,16,865
2011-08,17,737
2011-08,18,670
2011-08,19,529
2011-08,20,414
2011-08,21,346
2011-08,22,268
2011-08,23,230
2011-08,24,177
2011-08,25,136
2011-08,26,115
2011-08,27,99
2011-08,28,82
2011-08,29,81
2011-08,30,78
2011-08,31,67
2011-08,32,49
2011-08,33,46
2011-08,34,36
2011-08,35,33
2011-08,36,32
2011-08,37,22
2011-08,38,22
2011-08,39,18
2011-08,40,17
2011-08,41,20
2011-08,42,17
2011-08,43,16
2011-08,44,9
2011-08,45,21
2011-08,46,14
2011-08,47,13
2011-08,48,11
2011-08,49,3
2011-08,50,10
2011-08,51,7
2011-08,52,7
2011-08,53,7
2011-08,54,2
2011-08,55,8
2011-08,56,5
2011-08,57,6
2011-08,58,2
2011-08,59,6
2011-08,60,7
2011-08,61,1
2011-08,62,3
2011-08,63,4
2011-08,64,1
2011-08,65,4
2011-08,66,4
2011-08,67,1
2011-08,68,3
2011-08,69,2
2011-08,71,1
2011-08,72,3
2011-08,75,3
2011-08,76,2
2011-08,77,2
2011-08,78,3
2011-08,80,1
2011-08,81,3
2011-08,83,1
2011-08,85,1
2011-08,86,1
2011-08,87,2
2011-08,88,3
2011-08,90,2
2011-08,91,1
2011-08,93,1
2011-08,95,1
2011-08,96,1
2011-08,98,2
2011-08,100,20
2011-09,0,120
2011-09,1,177
2011-09,2,23
2011-09,3,52
2011-09,4,264
2011-09,5,294
2011-09,6,197
2011-09,7,2380
2011-09,8,3745
2011-09,9,2385
2011-09,10,1519
2011-09,11,1318
2011-09,12,1083
2011-09,13,995
2011-09,14,866
2011-09,15,672
2011-09,16,488
2011-09,17,502
2011-09,18,420
2011-09,19,342
2011-09,20,303
2011-09,21,225
2011-09,22,189
2011-09,23,145
2011-09,24,105
2011-09,25,91
2011-09,26,91
2011-09,27,75
2011-09,28,61
2011-09,29,40
2011-09,30,34
2011-09,31,36
2011-09,32,22
2011-09,33,24
2011-09,34,11
2011-09,35,13
2011-09,36,14
2011-09,37,16
2011-09,38,10
2011-09,39,9
2011-09,40,8
2011-09,41,15
2011-09,42,8
2011-09,43,5
2011-09,44,5
2011-09,45,4
2011-09,46,7
2011-09,47,6
2011-09,48,1
2011-09,49,4
2011-09,50,6
2011-09,51,2
2011-09,52,4
2011-09,53,3
2011-09,54,5
2011-09,55,3
2011-09,56,6
2011-09,57,1
2011-09,59,1
2011-09,60,3
2011-09,62,1
2011-09,63,2
2011-09,64,1
2011-09,66,2
2011-09,69,2
2011-09,70,1
2011-09,76,2
2011-09,77,1
2011-09,84,1
2011-09,96,1
2011-09,97,2
2011-09,99,1
2011-09,100,14
2011-10,0,242
2011-10,1,400
2011-10,2,79
2011-10,3,76
2011-10,4,294
2011-10,5,351
2011-10,6,319
2011-10,7,3146
